Ticker,Date,Company Name,Sector,Price,Size,1,2,3,Turnover,Gain,Year
ZLAB,Sep 20,Zai Lab Limited,Health-Care,18.0,8,JPM,CITI,LRNK,0.606,0.552,2017
RNGR,Aug 11,Ranger Energy Services Inc.,Energy,14.5,5,CS,SMNS,WLFG,0.355,-0.019,2017
VNTR,Aug 3,Venator Materials PLC,Basic-Industries,20.0,22,CITI,GS,BAML,0.504,0.032,2017
RDFN,Jul 28,Redfin Corporation,Finance,15.0,9,GS,ALLN,BAML,1.032,0.447,2017
RBB,Jul 26,RBB Bancorp,Finance,23.0,3,SNDL,KBW,STPH,0.536,0.015,2017
PETQ,Jul 21,PetIQ Inc.,Health-Care,16.0,6,OPPN,RAYJ,SNTR,0.6890000000000001,0.45799999999999996,2017
CLXT,Jul 20,Calyxt Inc.,Basic-Industries,8.0,7,CITI,CS,JEFF,0.201,0.406,2017
KALA,Jul 20,Kala Pharmaceuticals Inc.,Health-Care,15.0,6,JPM,BAML,,0.654,0.233,2017
CODX,Jul 12,Co-Diagnostics Inc.,Health-Care,6.0,1,WLBT,NONE,,0.185,-0.032,2017
BY,Jun 30,Byline Bancorp Inc.,Finance,19.0,5,BAML,KBW,,0.613,0.055,2017
ALRN,Jun 29,Aileron Therapeutics Inc.,Health-Care,15.0,3,BAML,JEFF,,0.5710000000000001,-0.28,2017
APRN,Jun 29,Blue Apron Holdings Inc.,Consumer-Services,10.0,30,GS,MS,CITI,1.369,0.0,2017
MRSN,Jun 28,Mersana Therapeutics Inc.,Health-Care,15.0,5,JPM,COWN,LRNK,0.54,-0.067,2017
ATXI,Jun 27,Avenue Therapeutics Inc.,Health-Care,6.0,5,OPPN,,,0.106,0.375,2017
ESQ,Jun 27,Esquire Financial Holdings Inc.,Finance,14.0,2,SNDL,,,0.298,0.08900000000000001,2017
ATUS,Jun 22,Altice USA Inc.,Consumer-Services,30.0,63,JPM,MS,CITI,0.49200000000000005,0.09,2017
SAFE,Jun 22,Safety Income & Growth Inc.,Consumer-Services,20.0,10,BAML,JPM,BRCL,0.313,-0.05,2017
SGBX,Jun 22,SG Blocks Inc.,Consumer-Services,5.0,1,JOGU,,,1.301,-0.016,2017
ATNX,Jun 14,Athenex Inc.,Health-Care,11.0,6,CS,DB,JPM,0.325,0.142,2017
PLYM,Jun 9,Plymouth Industrial REIT Inc.,Consumer-Services,19.0,2,DAVD,BBT,OPPN,0.095,-0.032,2017
SSTI,Jun 7,ShotSpotter Inc.,Technology,11.0,2,ROTH,NLND,,0.653,0.307,2017
APPN,May 25,Appian Corporation,Technology,12.0,6,MS,GS,BRCL,0.7859999999999999,0.251,2017
WOW,May 25,WideOpenWest Inc.,Consumer-Services,17.0,18,UBS,CS,RBC,0.473,-0.028999999999999998,2017
SGH,May 24,SMART Global Holdings Inc.,Technology,11.0,5,BRCL,DB,JEFF,0.267,0.223,2017
BEDU,May 18,Bright Scholar Education Holdings Limited,Consumer-Services,10.5,15,MS,DB,,0.365,0.276,2017
GTHX,May 17,G1 Therapeutics Inc.,Health-Care,15.0,7,JPM,COWN,,0.387,0.0,2017
SOI,Dec 5,Solaris Oilfield Infrastructure Inc.,Energy,12.0,10,CS,GS,,0.429,-0.037000000000000005,2017
VERI,Dec 5,Veritone Inc.,Technology,15.0,2,WUND,CHLM,,0.65,-0.129,2017
FPH,Oct 5,Five Point Holdings LLC,Finance,14.0,21,CITI,JPM,,0.261,0.07400000000000001,2017
GNTY,Sep 5,Guaranty Bancshares Inc.,Finance,27.0,2,SNDL,STPH,,0.303,0.115,2017
OVID,May 5,Ovid Therapeutics Inc.,Health-Care,15.0,5,CITI,COWN,,0.318,-0.183,2017
BHVN,Apr 5,Biohaven Pharmaceutical Holding Company Ltd.,Health-Care,17.0,9,MS,PPRJ,BRCL,0.39799999999999996,0.028999999999999998,2017
URGN,Apr 5,UroGen Pharma Ltd.,Health-Care,13.0,4,JEFF,COWN,,0.313,0.075,2017
CVNA,Apr 28,Carvana Co.,Consumer Durables,15.0,15,WLFG,BAML,,0.753,-0.26,2017
EEX,Apr 28,Emerald Expositions Events Inc.,Miscellaneous,17.0,15,BAML,BRCL,GS,0.426,0.147,2017
NCSM,Apr 28,NCS Multistage Holdings Inc.,Energy,17.0,9,CS,CITI,WLFG,0.48200000000000004,0.147,2017
ZYME,Apr 28,Zymeworks Inc.,Health-Care,13.0,4,CITI,WLFG,CNCD,0.212,0.0,2017
FND,Apr 27,Floor & Decor Holdings Inc.,Consumer-Services,21.0,8,BAML,BRCL,CS,1.071,0.526,2017
WTTR,Apr 21,Select Energy Services Inc.,Energy,14.0,8,CS,FBR,WLFG,0.42100000000000004,0.001,2017
CADE,Apr 13,Cadence Bancorporation,Finance,20.0,7,GS,JPM,,0.7190000000000001,0.078,2017
HCC,Apr 13,Warrior Met Coal Inc.,Energy,19.0,16,CS,CITI,MS,0.679,-0.053,2017
YEXT,Apr 13,Yext Inc.,Technology,11.0,10,MS,JPM,RBC,1.08,0.21899999999999997,2017
AZUL,Nov 4,Azul S.A.,Transportation,20.1,28,CITI,,DB,0.35700000000000004,0.07200000000000001,2017
OKTA,Jul 4,Okta Inc.,Technology,17.0,11,GS,,ALLN,0.722,0.38299999999999995,2017
ELVT,Jun 4,Elevate Credit Inc.,Finance,6.5,12,UBS,CS,JEFF,0.298,0.19399999999999998,2017
SNDR,Jun 4,Schneider National Inc.,Transportation,19.0,29,MS,UBS,,0.5820000000000001,0.0,2017
HESM,May 4,Hess Midstream Partners LP,Energy,23.0,14,GS,MS,CITI,0.66,0.113,2017
AYX,Mar 24,Alteryx Inc.,Technology,14.0,9,GS,JPM,CITI,0.9620000000000001,0.107,2017
PUMP,Mar 17,ProPetro Holding Corp.,Energy,14.0,25,GS,BRCL,CS,0.541,0.036000000000000004,2017
GOOS,Mar 16,Canada Goose Holdings Inc.,Consumer-Non-Durables,12.8,20,CIBC,CS,GS,1.141,0.258,2017
BYSI,Sep 3,BeyondSpring Inc.,Health-Care,20.0,200,RDMN,,,0.802,-0.16,2017
JILL,Sep 3,J. Jill Inc.,Consumer-Non-Durables,13.0,11,BAML,MS,JEFF,0.846,-0.027000000000000003,2017
SNAP,Feb 3,Snap Inc.,Technology,17.0,200,MS,GS,,1.085,0.44,2017
HLNE,Jan 3,Hamilton Lane Incorporated,Finance,16.0,11,JPM,MS,,0.602,0.126,2017
CLPR,Oct 2,Clipper Realty Inc.,Consumer-Services,13.5,5,FBR,RAYJ,,0.19699999999999998,0.0,2017
SACH,Oct 2,Sachem Capital Corp.,Consumer-Services,5.0,2,JOGU,,,0.166,0.008,2017
KRP,Mar 2,Kimbell Royalty Partners,Energy,18.0,5,RAYJ,RBC,Stifel,0.32799999999999996,0.147,2017
METC,Mar 2,Ramaco Resources Inc.,Energy,13.5,6,CS,JEFF,BMO,0.6409999999999999,0.004,2017
INVH,Jan 2,Invitation Homes Inc.,Finance,20.0,77,JPM,BAML,MS,0.4,0.0,2017
LAUR,Jan 2,Laureate Education Inc.,Consumer-Services,14.0,35,MS,JPM,GS,0.306,-0.054000000000000006,2017
JELD,Jan 27,JELD-WEN Holding Inc.,Basic-Industries,23.0,25,BRCL,JPM,CITI,0.6409999999999999,0.136,2017
JNCE,Jan 27,Jounce Therapeutics Inc.,Health-Care,16.0,6,JPM,COWN,,0.66,0.078,2017
REVG,Jan 27,REV Group Inc.,Capital-Goods,22.0,12,GS,MS,BARD,0.71,0.136,2017
ANAB,Jan 26,AnaptysBio Inc.,Health-Care,15.0,5,CS,Stifel,,0.664,0.133,2017
OBSV,Jan 26,ObsEva SA,Health-Care,15.0,6,CS,JEFF,LRNK,0.509,-0.223,2017
BLCM,Dec 14,Bellicum Pharmaceuticals Inc.,Health-Care,19.0,7,CITI,JEFF,PPRJ,1.294,0.257,2018
VAPO,Nov 14,Vapotherm Inc.,Health-Care,14.0,4,BAML,WB,,0.309,0.14300000000000002,2018
ETON,Nov 13,Eton Pharmaceutcials Inc.,Health-Care,6.0,3,NTNL,,,0.127,0.042,2018
CNF,Nov 7,CNFinance Holdings Limited,Finance,7.5,6,CS,JPM,ROTH,0.149,0.013000000000000001,2018
AXNX,Oct 31,Axonics Modulation Technologies Inc.,Health-Care,15.0,8,BAML,MS,,0.379,-0.001,2018
ORTX,Oct 31,Orchard Therapeutics plc,Health-Care,14.0,14,COWN,GS,JPM,0.247,0.0,2018
TWST,Oct 31,Twist Bioscience Corporation,Health-Care,14.0,5,COWN,JPM,,0.27,0.0,2018
GMDA,Oct 26,Gamida Cell Ltd.,Health-Care,8.0,6,BMO,RBC,,0.168,0.055,2018
STNE,Oct 25,StoneCo Ltd.,Technology,24.0,50,CITI,GS,JPM,0.452,0.306,2018
YETI,Oct 25,YETI Holdings Inc.,Consumer-Non-Durables,18.0,16,BAML,JEFF,MS,0.62,-0.055999999999999994,2018
ALACU,Oct 24,Alberton Acquisition Corporation,Finance,10.0,10,CHRD,,,0.18,0.0,2018
LOGC,Oct 19,LogicBio Therapeutics Inc.,Health-Care,10.0,7,BRCL,JEFF,WB,0.126,0.15,2018
NIU,Oct 19,Niu Technologies,Capital-Goods,9.0,7,CITI,CS,,0.488,-0.039,2018
SWI,Oct 19,SolarWinds Corporation,Technology,15.0,25,GS,JPM,MS,0.43200000000000005,0.002,2018
MSC,Oct 18,Studio City International Holdings Limited,Consumer-Services,12.5,28,CS,DB,MS,0.054000000000000006,0.24,2018
PHAS,Oct 18,PhaseBio Pharmaceuticals Inc.,Health-Care,5.0,9,CITI,COWN,Stifel,0.17800000000000002,0.0,2018
SIBN,Oct 17,SI-BONE Inc.,Health-Care,15.0,7,BAML,MS,,0.61,0.337,2018
EQ,Oct 12,Equillium Inc.,Health-Care,14.0,4,JEFF,LRNK,,0.196,0.0,2018
ALLO,Oct 11,Allogene Therapeutics Inc.,Health-Care,18.0,18,COWN,GS,JPM,0.451,0.389,2018
LTHM,Oct 11,Livent Corporation,Basic-Industries,17.0,20,BAML,CS,GS,0.5710000000000001,-0.002,2018
ESTC,Oct 5,Elastic N.V.,Technology,36.0,7,BRCL,GS,JPM,1.025,0.9440000000000001,2018
EDTXU,Oct 5,EdtechX Holdings Acquisition Corp.,Finance,10.0,5,CHRD,IBNK,,0.149,0.003,2018
GH,Oct 4,Guardant Health Inc.,Health-Care,19.0,12,BAML,JPM,,0.8270000000000001,0.695,2018
KOD,Oct 4,Kodiak Sciences Inc,Health-Care,10.0,9,BAML,MS,,0.268,0.016,2018
UPWK,Oct 3,Upwork Inc.,Technology,15.0,12,CITI,JEFF,RBC,0.672,0.41200000000000003,2018
GRTS,Sep 28,Gritstone Oncology Inc.,Health-Care,15.0,6,BRCL,COWN,GS,0.218,-0.051,2018
RMED,Sep 27,Ra Medical Systems Inc.,Health-Care,17.0,3,CNTR,PPRJ,,0.606,0.17600000000000002,2018
STRO,Sep 27,Sutro Biopharma Inc.,Health-Care,15.0,5,COWN,PPRJ,,0.47700000000000004,0.013000000000000001,2018
ARVN,Sep 27,Arvinas Inc.,Health-Care,16.0,7,CITI,GS,PPRJ,0.456,0.003,2018
CBNK,Sep 26,Capital Bancorp Inc.,Finance,12.5,2,KBW,STPH,,0.44299999999999995,0.024,2018
ETTX,Sep 26,Entasis Therapeutics Holdings Inc.,Health-Care,15.0,5,BMO,CS,,0.48200000000000004,-0.289,2018
ARCE,Sep 26,Arco Platform Limited,Consumer-Services,17.5,11,BAML,GS,MS,0.662,0.34299999999999997,2018
VIOT,Sep 25,Viomi Technology Co. Ltd,Consumer-Durables,9.0,11,CHN,MS,,1.0590000000000002,0.009000000000000001,2018
YMAB,Sep 21,Y-mAbs Therapeutics Inc.,Health-Care,16.0,6,BAML,COWN,,0.414,0.5,2018
FTCH,Sep 21,Farfetch Limited,Miscellaneous,20.0,44,ALLN,JPM,UBS,0.575,0.423,2018
EB,Sep 20,Eventbrite Inc.,Technology,23.0,10,ALLN,GS,JPM,1.085,0.5870000000000001,2018
BSVN,Sep 20,Bank7 Corp.,Finance,19.0,3,KBW,STPH,,0.413,0.005,2018
ELAN,Sep 20,Elanco Animal Health Incorporated,Health-Care,24.0,62,GS,JPM,MS,0.639,0.5,2018
XYF,Sep 19,X Financial,Finance,11.5,11,DB,MS,,0.598,0.040999999999999995,2018
FVCB,Sep 14,FVCBankcorp Inc.,Finance,20.0,1,RAYJ,SNDL,,0.36700000000000005,0.0,2018
NIO,Sep 12,NIO Inc.,Capital-Goods,6.3,160,GS,JPM,MS,0.418,0.054000000000000006,2018
YI,Sep 12,111 Inc.,Health-Care,14.0,7,CHN,CITI,JPM,0.182,-0.013999999999999999,2018
SFET,Aug 17,Safe-T Group Ltd.,Technology,14.4,510,CHRD,,,0.049,-0.233,2018
ARDS,Aug 14,Aridis Pharmaceuticals Inc.,Health-Care,13.0,2,CNTR,,,0.26,0.0,2018
MESA,Aug 10,Mesa Air Group Inc.,Transportation,12.0,9,BAML,RAYJ,,0.262,-0.021,2018
VCNX,Aug 9,Vaccinex Inc.,Health-Care,12.0,3,BTIG,OPPN,,0.20600000000000002,-0.052000000000000005,2018
PCB,Aug 9,Pacific City Financial Corporation,Finance,20.0,2,KBW,,,0.069,0.0,2018
ARLO,Aug 3,Arlo Technologies Inc.,Consumer-Non-Durables,16.0,10,BAML,DB,GGNH,0.122,0.247,2018
CWK,Aug 2,Cushman & Wakefield plc,Finance,17.0,45,GS,JPM,MS,0.33,0.048,2018
ADIL,Jul 27,Adial Pharmaceuticals Inc,Health-Care,5.0,1,AGIS,JOGU,MXIM,0.195,-0.19,2018
DAVA,Jul 27,Endava plc,Technology,20.0,6,CITI,CS,DB,0.755,0.26,2018
WISA,Jul 27,Summit Wireless Technologies Inc.,Technology,5.0,2,AXND,RFL,WLBT,0.051,-0.06,2018
JG,Jul 26,Aurora Mobile Limited,Technology,8.5,9,CS,DB,GS,0.315,0.035,2018
LQDA,Jul 26,Liquidia Technologies Inc.,Health-Care,11.0,4,COWN,JEFF,,0.387,0.009000000000000001,2018
TENB,Jul 26,Tenable Holdings Inc.,Technology,23.0,10,DB,JPM,MS,0.885,0.315,2018
PDD,Jul 26,Pinduoduo Inc.,Miscellaneous,25.0,85,CHN,CS,GS,0.505,0.068,2018
FOCS,Jul 26,Focus Financial Partners Inc.,Finance,33.0,16,BAML,GS,KKR,0.237,0.138,2018
BRY,Jul 26,Berry Petroleum Corporation,Energy,14.0,13,BMO,GS,WLFG,0.38799999999999996,-0.054000000000000006,2018
AQST,Jul 25,Aquestive Therapeutics Inc.,Health-Care,15.0,4,BMO,RBC,,0.698,0.07,2018
BE,Jul 25,Bloom Energy Corporation,Energy,15.0,18,JPM,MS,,0.7609999999999999,0.667,2018
PRVB,Jul 24,Provention Bio Inc.,Health-Care,4.0,16,MDBC,,,0.025,0.203,2018
REPL,Jul 20,Replimune Group Inc.,Health-Care,15.0,6,BMO,JPM,LRNK,0.466,0.011000000000000001,2018
ESTA,Jul 19,Establishment Labs Holdings Inc.,Health-Care,15.0,3,COWN,JEFF,,0.522,0.65,2018
TLRY,Jul 19,Tilray Inc.,Consumer-Durables,17.0,9,COWN,,,1.324,0.317,2018
MYFW,Jul 19,First Western Financial Inc.,Finance,19.0,1,KBW,STPH,,0.28300000000000003,0.037000000000000005,2018
ALLK,Jul 19,Allakos Inc.,Health-Care,18.0,7,GS,JEFF,,0.622,0.736,2018
CRNX,Jul 18,Crinetics Pharmaceuticals Inc.,Health-Care,17.0,6,JPM,LRNK,PPRJ,0.6,0.442,2018
CCB,Jul 18,Coastal Financial Corporation,Finance,14.5,2,HOVD,KBW,,0.46799999999999997,0.131,2018
RUBY,Jul 18,Rubius Therapeutics Inc.,Health-Care,23.0,10,JPM,JEFF,MS,0.5479999999999999,0.054000000000000006,2018
DOMO,Jun 29,Domo Inc.,Technology,21.0,9,ALLN,CS,MS,0.882,0.3,2018
BJ,Jun 28,BJ`s Wholesale Club Holdings Inc.,Consumer-Services,17.0,37,BAML,GS,JPM,0.565,0.294,2018
TCDA,Jun 28,Tricida Inc.,Health-Care,19.0,11,COWN,GS,JPM,0.34299999999999997,0.368,2018
EVER,Jun 28,EverQuote Inc.,Technology,18.0,4,BAML,JPM,,0.034,-0.17600000000000002,2018
BV,Jun 28,BrightView Holdings Inc.,Consumer-Non-Durables,22.0,21,GS,JPM,UBS,0.348,-0.027000000000000003,2018
STIM,Jun 28,Neuronetics Inc.,Health-Care,17.0,5,PPRJ,WB,,0.455,0.634,2018
ENTX,Jun 28,Entera Bio Ltd.,Health-Care,8.0,1,MXIM,OPPN,,0.204,-0.215,2018
HYRE,Jun 27,HyreCar Inc.,Consumer-Services,5.0,2,NONE,,,0.8059999999999999,0.02,2018
LOVE,Jun 27,The Lovesac Company,Consumer-Services,16.0,3,ROTH,,,0.595,0.499,2018
UXIN,Jun 27,Uxin Limited,Miscellaneous,9.0,25,GS,JPM,MS,0.797,0.07400000000000001,2018
ECOR,Jun 22,electroCore Inc.,Health-Care,15.0,5,EVCR,JMPS,PPRJ,0.35200000000000004,0.32299999999999995,2018
AUTL,Jun 22,Autolus Therapeutics plc,Health-Care,17.0,8,GS,JEFF,CITI,0.35700000000000004,0.47100000000000003,2018
IIIV,Jun 21,i3 Verticals Inc.,Miscellaneous,13.0,6,COWN,KEYB,RAYJ,0.772,0.41200000000000003,2018
AVRO,Jun 21,AVROBIO Inc.,Health-Care,19.0,5,COWN,MS,WLFG,0.53,0.642,2018
MGTA,Jun 21,Magenta Therapeutics Inc.,Health-Care,15.0,6,COWN,GS,JPM,0.493,-0.032,2018
KZR,Jun 21,Kezar Life Sciences Inc.,Health-Care,15.0,5,COWN,JEFF,WLFG,0.34299999999999997,0.183,2018
APTX,Jun 21,Aptinyx Inc.,Health-Care,16.0,6,BMO,COWN,JPM,0.5479999999999999,0.263,2018
XERS,Jun 21,Xeris Pharmaceuticals Inc.,Health-Care,15.0,5,JEFF,LRNK,RBC,0.363,0.348,2018
LFACU,Jun 20,LF Capital Acquistion Corp.,Finance,10.0,13,FBR,RAYJ,,0.17600000000000002,0.0,2018
AVLR,Jun 15,Avalara Inc.,Technology,24.0,7,BAML,GS,JPM,1.05,0.873,2018
VRCA,Jun 15,Verrica Pharmaceuticals Inc.,Health-Care,15.0,5,BAML,COWN,JEFF,0.233,0.16699999999999998,2018
USX,Jun 14,U.S. Xpress Enterprises Inc.,Transportation,16.0,18,BAML,MS,,0.35,0.043,2018
CHRA,Jun 14,Charah Solutions Inc.,Basic-Industries,12.0,7,BAML,MS,,0.387,0.0,2018
MGTX,Jun 8,MeiraGTx Holdings plc,Health-Care,15.0,5,BRCL,BAML,,0.40299999999999997,0.0,2018
AMBO,Jun 1,Ambow Education Holding Ltd.,Consumer-Services,4.3,1,BNCH,,,0.20800000000000002,-0.052000000000000005,2018
ITRM,May 25,Iterum Therapeutics plc,Health-Care,13.0,6,LRNK,RBC,,0.11900000000000001,-0.012,2018
KNSA,May 24,Kiniksa Pharmaceuticals Ltd.,Health-Care,18.0,8,GS,JPM,,0.239,0.08199999999999999,2018
SRRK,May 24,Scholar Rock Holding Corporation,Health-Care,14.0,5,BMO,COWN,JEFF,0.348,0.107,2018
CLPS,May 24,CLPS Incorporation,Technology,5.3,2,CUTN,,,0.517,0.05,2018
EVOP,May 23,EVO Payments Inc.,Miscellaneous,16.0,14,BAML,CITI,JPM,0.7879999999999999,0.18899999999999997,2018
HUYA,May 11,HUYA Inc.,Technology,12.0,15,CS,GS,UBS,0.772,0.33799999999999997,2018
EQH,May 10,AXA Equitable Holdings Inc.,Finance,20.0,137,BRCL,CITI,JPM,0.237,0.017,2018
EVLO,May 9,Evelo Biosciences Inc.,Health-Care,16.0,5,BMO,COWN,MS,0.38,0.016,2018
OBNK,May 9,Origin Bancorp Inc.,Finance,34.0,3,RAYJ,STPH,,0.47600000000000003,0.10300000000000001,2018
ROAD,May 4,Construction Partners Inc.,Basic-Industries,12.0,11,RAYJ,RWB,STPH,0.363,0.008,2018
ASLN,May 4,ASLAN Pharmaceuticals Limited,Health-Care,7.0,6,LRNK,PPRJ,,0.136,-0.20199999999999999,2018
BCML,May 4,BayCom Corp,Finance,22.0,2,DAVD,FIGP,,0.099,0.045,2018
INSP,May 3,Inspire Medical Systems Inc.,Health-Care,16.0,6,BAML,GS,,0.508,0.561,2018
UBX,May 3,Unity Biotechnology Inc.,Health-Care,17.0,5,CITI,GS,MS,0.168,-0.021,2018
DOCU,Apr 27,DocuSign Inc.,Technology,29.0,21,JPM,MS,,0.755,0.37,2018
GSHD,Apr 27,Goosehead Insurance Inc.,Finance,10.0,8,BAML,JPM,,0.27,0.575,2018
SMAR,Apr 27,Smartsheet Inc.,Technology,15.0,11,JPM,JEFF,MS,0.79,0.3,2018
LASR,Apr 26,nLIGHT Inc.,Technology,16.0,6,RAYJ,Stifel,,0.6509999999999999,0.684,2018
CDAY,Apr 26,Ceridian HCM Holding Inc.,Technology,22.0,21,GS,JPM,,0.647,0.419,2018
SURF,Apr 19,Surface Oncology Inc.,Health-Care,15.0,7,COWN,,GS,0.5720000000000001,-0.111,2018
MOR,Apr 19,MorphoSys AG,Health-Care,25.0,8,GS,JPM,,0.012,0.057,2018
EAF,Apr 19,GrafTech International Ltd.,Energy,15.0,35,JPM,CS,,0.371,-0.037000000000000005,2018
AGMH,Apr 18,AGM Group Holdings Inc.,Technology,5.0,1,NONE,,,0.223,0.26,2018
ZUO,Apr 12,Zuora Inc.,Technology,14.0,11,ALLN,GS,JEFF,1.19,0.429,2018
SPOT,Apr 3,Spotify Technology S.A.,Consumer-Services,165.9,55,,,,0.5479999999999999,-0.102,2018
IQ,Mar 29,iQIYI Inc.,Consumer-Services,18.0,125,BAML,CS,GS,0.638,-0.136,2018
GNPX,Mar 29,Genprex Inc.,Health-Care,5.0,1,NONE,,,0.115,-0.06,2018
FIXX,Mar 28,Homology Medicines Inc.,Health-Care,16.0,9,BAML,COWN,,0.32899999999999996,0.166,2018
BILI,Mar 28,Bilibili Inc.,Technology,11.5,42,BAML,JPM,MS,0.569,-0.023,2018
OPBK,Mar 28,OP Bancorp,Finance,11.0,2,KBW,,,0.8759999999999999,0.113,2018
GHG,Mar 27,GreenTree Hospitality Group Ltd.,Consumer-Services,14.0,10,BAML,MS,UBS,0.40299999999999997,-0.071,2018
DBX,Mar 23,Dropbox Inc.,Technology,21.0,36,BAML,GS,JPM,1.554,0.35600000000000004,2018
STG,Mar 23,Sunlands Online Education Group,Consumer-Services,11.5,13,CS,GS,JPM,0.532,-0.035,2018
ZS,Mar 16,Zscaler Inc.,Technology,16.0,12,GS,MS,,1.4080000000000001,1.063,2018
AIHS,Mar 19,Senmiao Technology Limited,Finance,4.0,3,VWTR,,,0.078,0.413,2018
RCUS,Mar 15,Arcus Biosciences Inc.,Health-Care,15.0,8,CITI,GS,LRNK,0.7,0.133,2018
BWB,Mar 14,Bridgewater Bancshares Inc.,Finance,11.8,6,DAVD,,,0.402,0.07400000000000001,2018
BTAI,Mar 8,BioXcel Therapeutics Inc.,Health-Care,11.0,59,BRCL,BMO,UBS,0.032,0.003,2018
FAMI,Feb 16,FARMMI INC.,Consumer-Non-Durables,4.0,1,VWTR,,,0.062,0.545,2018
MOTS,Feb 14,Motus GI Holdings Inc.,Health-Care,5.0,3,OPPN,PPRJ,,0.18600000000000003,-0.124,2018
CDLX,Feb 9,Cardlytics Inc.,Technology,13.0,5,BAML,JPM,,0.573,0.027999999999999997,2018
EOLS,Feb 8,Evolus Inc.,Health-Care,12.0,5,CNTR,MIZU,,0.262,-0.042,2018
MUDSU,Feb 8,Mudrick Capital Acquisition Corporation,Finance,10.0,20,CNTR,,,0.13,0.0,2018
VCTR,Feb 8,Victory Capital Holdings Inc.,Finance,13.0,11,BAML,JPM,MS,0.322,-0.10800000000000001,2018
WHD,Feb 8,Cactus Inc.,Energy,19.0,23,CITI,CS,,0.65,0.066,2018
CEPU,Feb 2,Central Puerto S.A.,Public-Utilities,16.5,20,BAML,JPM,,0.312,0.073,2018
CAAP,Feb 1,Corporacion America Airports SA,Transportation,17.0,28,OPPN,,,0.364,-0.035,2018
OSS,Feb 1,One Stop Systems Inc.,Technology,5.0,3,ROTH,,,0.37200000000000005,-0.024,2018
SLGL,Feb 1,Sol-Gel Technologies Ltd.,Health-Care,12.0,6,JEFF,BMO,,0.39,0.13699999999999998,2018
VICI,Feb 1,VICI Properties Inc.,Consumer-Services,20.0,60,BAML,GS,MS,0.40700000000000003,0.009000000000000001,2018
AGS,Jan 26,PlayAGS Inc.,Consumer-Durables,16.0,10,CS,DB,,0.525,0.156,2018
SLDB,Jan 26,Solid Biosciences Inc.,Health-Care,16.0,7,GS,JPM,LRNK,0.423,0.414,2018
EYEN,Jan 25,Eyenovia Inc.,Health-Care,10.0,2,LDNT,ROTH,,0.392,-0.008,2018
GTES,Jan 25,Gates Industrial Corporation plc,Technology,19.0,38,CITI,MS,UBS,0.516,-0.026000000000000002,2018
PAGS,Jan 24,PagSeguro Digital Ltd.,Technology,21.5,105,GS,MS,,0.54,0.358,2018
NINE,Jan 19,Nine Energy Service Inc.,Energy,23.0,7,GS,JPM,WLFG,0.883,0.135,2018
ADT,Jan 19,ADT Inc.,Consumer-Services,14.0,105,GS,MS,,0.649,-0.115,2018
LBRT,Jan 12,Liberty Oilfield Services Inc.,Energy,17.0,12,GS,MS,WLFG,0.821,0.27899999999999997,2018
CUE,Jan 10,Cue Biopharma Inc.,Health-Care,7.5,8,FLTI,MDBC,,0.04,0.551,2018
MSFT,Jan 10,Microsoft Corporation,Technology,7.5,8,FLTI,MDBC,,0.04,0.551,2018
AMTB,Dec 19,Mercantil Bank Holding Corporation,Finance,13.0,6,KBW,RAYJ,,0.08800000000000001,0.0,2018
LEGH,Dec 14,Legacy Housing Corporation,Basic-Industries,12.0,4,CHRD,,,0.696,0.002,2018
QFIN,Dec 14,360 Finance Inc,Finance,16.5,3,,FBR,,0.193,0.0,2018
SAMAU,Dec 11,Schultze Special Purpose Acquisition Corp,Finance,10.0,13,BTIG,ERLY,,0.193,-0.005,2018
DMAC,Dec 7,DiaMedica Therapeutics Inc,Health-Care,10.0,4,CHLM,,,0.27399999999999997,-0.69,2018
MRNA,Dec 7,Moderna Inc,Health-Care,23.0,26,GS,JPM,MS,0.494,-0.191,2018
MOGU,Dec 6,MOGU Inc,Miscellaneous,14.0,4,CRNS,CS,MS,0.716,0.0,2018
MDRR,Nov 28,Medalist Diversified REIT Inc,Consumer-Services,10.0,240,MXIM,,,0.08900000000000001,-0.06,2018
TLSA,Nov 20,Tiziana Life Sciences plc,Health-Care,9.9,442,LDLW,,,0.039,-0.157,2018
TC,Nov 20,TuanChe Limited,Miscellaneous,7.8,2,,,,0.078,0.004,2018
PINS,Apr 18,Pinterest Inc.,Choose Sector,19.0,75,GS,JPM,ALLN,1.161,0.284,2019
BYND,May 2,Beyond Meat Inc.,Consumer Non-Durables,25.0,9,GS,JPM,CS,2.4019999999999997,1.63,2019
UBER,May 10,Uber Technologies Inc.,Transportation,45.0,180,MS,GS,BAML,1.035,-0.076,2019
KRTX,Jun 28,Karuna Therapeutics Inc.,Health-Care,16.0,5,GS,CITI,WLFG,0.488,0.251,2019
DOYU,Jul 17,DouYu International Holdings Limited,Technology,11.5,67,MS,JPM,BAML,0.484,0.0,2019
PHR,Jul 18,Phreesia Inc.,Finance,18.0,9,JPM,WLFG,WB,0.86,0.39299999999999996,2019
ORCC,Jul 18,Owl Rock Capital Corp.,Finance,15.3,10,CS,DB,JMPS,0.326,0.012,2019
MIRM,Jul 18,Mirum Pharmaceuticals Inc.,Health-Care,15.0,5,CITI,EVCR,GGNH,0.295,-0.11900000000000001,2019
GMAB,Jul 18,Genmab A/S,Health-Care,17.8,28,BAML,MS,JEFF,0.207,0.013999999999999999,2019
