,Ticker,Trade Date,Company,Lead/Joint-Lead Mangers,Offer Price,Opening Price,1st Day Close,1st Day Percent Change,Change Opening,Change Close,Star Ratings,Year,Underpriced
959,TRFC,2006-01-25,Traffic.com,['W.R. Hambrecht+Co.'],12.0,12.11,12.15,0.0125,0.11,0.15,1,2006,False
960,CMG,2006-01-25,Chipotle Mexican Grill ,['Morgan Stanley/SG Cowen'],22.0,45.0,44.0,1.0,23.0,22.0,3,2006,False
961,MAIL,2006-01-30,IncrediMAIL Ltd. ,['Maxim Group'],7.5,9.21,8.51,0.13466667,1.71,1.01,1,2006,False
962,RGNC,2006-01-30,Regency Energy Partners L.P. ,['UBS Investment Bank/Lehman Brothers'],20.0,20.01,19.81,-0.0095,0.01,-0.19,2,2006,True
963,HEES,2006-01-30,H&E Equipment Services ,['Credit Suisse/UBS Investment Bank'],18.0,20.31,23.1,0.28333333,2.31,5.1,2,2006,False
964,FNET,2006-01-31,FortuNet ,['W.R. Hambrecht + Co'],9.0,9.15,9.05,0.0055555557,0.15,0.05,1,2006,False
965,KOP,2006-01-31,Koppers Holdings ,['Credit Suisse/UBS Investment Bank'],14.0,14.6,15.75,0.125,0.6,1.75,2,2006,False
966,SGXP,2006-01-31,SGX Pharmaceuticals ,['CIBC World Markets/Piper Jaffray'],6.0,6.05,6.0,0.0,0.05,0.0,1,2006,False
967,TX,2006-01-31,Ternium S.A. ,['Citigroup'],20.0,23.05,23.37,0.1685,3.05,3.37,2,2006,False
968,DMGI,2006-02-01,Digital Music Group ,['I-Bankers Securities/FTN Midwest Securities'],9.75,9.75,9.25,-0.051282052,0.0,-0.5,2,2006,True
969,IOMI,2006-02-01,Iomai ,['UBS Investment Bank/SG Cowen'],7.0,7.25,6.8,-0.028571429,0.25,-0.2,1,2006,True
970,VLRX,2006-02-01,Valera Pharmaceuticals ,['UBS Investment Bank/Banc of America'],9.0,9.15,9.93,0.10333333,0.15,0.93,1,2006,False
971,TWPG,2006-02-01,Thomas Weisel Partners Group ,['Thomas Weisel Partners/Keefe Bruyette & Woods'],15.0,19.0,19.9,0.32666665,4.0,4.9,2,2006,False
972,CRDC,2006-02-02,Cardica ,['A.G. Edwards/Allen & Co.'],10.0,10.19,10.35,0.035,0.19,0.35,1,2006,False
973,ETE,2006-02-02,Energy Transfer Equity L.P. ,"['UBS Investment Bank/Wachovia', 'Credit Suisse']",21.0,23.0,22.65,0.07857143,2.0,1.65,3,2006,False
974,HS,2006-02-02,HealthSpring ,['Goldman Sachs/Citigroup/UBS Investment Bank'],19.5,22.25,21.98,0.12717949,2.75,2.48,3,2006,False
975,SMOD,2006-02-02,SMART Modular Technologies ,['Citigroup/JP Morgan/Lehman Brothers'],9.0,9.0,8.54,-0.05111111,0.0,-0.46,1,2006,True
976,RSO,2006-02-06,Resource Capital ,['Credit Suisse First Boston/Friedman Billings Ramsey/Citigroup/JP Morgan'],15.0,14.5,14.0,-0.06666667,-0.5,-1.0,1,2006,True
977,CROX,2006-02-07,Crocs ,['Piper Jaffray/Thomas Weisels Partners'],21.0,30.0,28.55,0.3595238,9.0,7.55,3,2006,False
978,XCO,2006-02-08,EXCO Resources ,['JP Morgan/Bear Stearns/Goldman Sachs/AG Edwards'],13.0,13.2,13.05,0.0038461538,0.2,0.05,2,2006,False
979,MRT,2006-02-08,Morton's Restaurant Group ,['Wachovia'],17.0,20.0,17.9,0.052941177,3.0,0.9,3,2006,False
980,NTLS,2006-02-08,NTELOS Holdings ,['Lehman Brothers/Bear Stearns'],12.0,12.1,11.95,-0.004166667,0.1,-0.05,1,2006,True
981,NHWK,2006-02-08,NightHawk Radiology Holdings ,['Morgan Stanley'],16.0,18.75,20.65,0.290625,2.75,4.65,2,2006,False
982,AMCP,2006-02-09,AmComp ,['Friedman Billings Ramsey'],9.0,9.02,9.0,0.0,0.02,0.0,2,2006,False
983,ACOR,2006-02-09,Acorda Therapeutics ,['Banc of America'],6.0,6.17,6.72,0.12,0.17,0.72,1,2006,False
984,MGG,2006-02-09,Magellan Midstream Holdings ,['Citigroup/Lehman Brothers/Goldman Sachs/Wachovia'],22.0,24.5,24.0,0.09090909,2.5,2.0,2,2006,False
985,MHGC,2006-02-13,Morgans Hotel Group ,['Morgan Stanley/Merrill Lynch'],20.0,19.65,19.89,-0.0055,-0.35,-0.11,2,2006,True
986,GLA.U,2006-02-15,Global Logistics Acquisitions ,['BB&T Capital Markets/EarlyBirdCapital'],8.0,8.0,8.11,0.01375,0.0,0.11,1,2006,False
987,LQDT,2006-02-22,Liquidity Services ,['Friedman Billings Ramsey/RBC Capital Markets'],10.0,10.1,12.29,0.229,0.1,2.29,2,2006,False
988,PAC,2006-02-23,Pacific Airport Group ,['Credit Suisse'],21.0,30.0,28.26,0.34571427,9.0,7.26,2,2006,False
989,GAV.U,2006-02-28,Grubb & Ellis Realty Advisors ,['Deutsche Bank'],6.0,6.07,6.1,0.016666668,0.07,0.1,1,2006,False
990,IGC.U,2006-03-02,India Globalization Capital  ,['Ferris Baker Watts/Ladenburg Thalmann'],6.0,6.05,6.35,0.058333334,0.05,0.35,1,2006,False
991,OHAQU,2006-03-02,Oracle Healthcare Acquisition ,['CRT Capital/Ladenberg Thalman'],8.0,8.0,8.5,0.0625,0.0,0.5,1,2006,False
992,GHBAU,2006-03-08,Good Harbor Partners Acquisitions ,['HCFP/Brenner Securities'],8.5,8.7,9.3,0.09411765,0.2,0.8,1,2006,False
993,GHBBU,2006-03-08,Good Harbor Partners Acquisitions ,['HCFP/Brenner Securities'],10.1,10.21,10.35,0.024752475,0.11,0.25,1,2006,False
994,ALXA,2006-03-08,Alexza Pharmaceuticals ,['Piper Jaffray/Pacific Growth Equities'],8.0,8.0,8.51,0.06375,0.0,0.51,1,2006,False
995,EGLT,2006-03-09,Eagle Test Systems ,['Banc of America/Lehman Brothers'],15.5,16.65,15.5,0.0,1.15,0.0,2,2006,False
996,TDG,2006-03-14,TransDigm Group ,['Credit Suisse/Lehman Brothers'],21.0,23.65,24.1,0.14761905,2.65,3.1,3,2006,False
997,AQR.U,2006-03-15,Acquicor Technology ,['ThinkEquity Partners/CRT Capital Group'],6.0,6.25,6.8,0.13333334,0.25,0.8,1,2006,False
998,EHHAU,2006-03-16,Echo Healthcare Acquisition ,['Morgan Joseph/RothCapitalPartners'],8.0,8.4,8.3,0.0375,0.4,0.3,1,2006,False
999,NEXT,2006-03-21,Nextest Systems ,['Merrill Lynch'],14.0,14.0,17.1,0.22142857,0.0,3.1,3,2006,False
1000,NAO.U,2006-03-22,North American Insurance Leanders ,['CRT Capital Group'],8.0,8.15,8.25,0.03125,0.15,0.25,1,2006,False
1001,CLAY,2006-03-23,Clayton Holdings ,['William Blair/Piper Jafray'],17.0,19.0,21.0,0.23529412,2.0,4.0,3,2006,False
1002,GNET,2006-03-23,Global Traffic Network ,['Feltl & Company'],5.0,5.3,5.2,0.04,0.3,0.2,1,2006,False
1003,THI,2006-03-23,Tim Hortons ,['Goldman Sachs/RBC Capital Markets'],23.162,31.95,28.17,0.21621622,8.788,5.008,4,2006,False
1004,GRRF,2006-03-29,China GrenTech ,['Bear Stearns'],18.0,22.06,19.0,0.055555556,4.06,1.0,2,2006,False
1005,HIMX,2006-03-30,Himax Technologies ,['Morgan Stanley'],9.0,9.12,8.75,-0.027777778,0.12,-0.25,2,2006,True
1006,PXIAU,2006-03-30,Phoenix India Acquisition ,['Rodman & Renshaw/I-Bankers Securities'],8.0,8.95,8.3,0.0375,0.95,0.3,1,2006,False
1007,EICU,2006-04-04,Visicu ,['Morgan Stanley'],16.0,18.08,24.78,0.54875,2.08,8.78,2,2006,False
1008,GFN.U,2006-04-05,General Finance ,['Morgan Joseph'],8.0,8.2,8.29,0.03625,0.2,0.29,1,2006,False
1009,ROX,2006-04-05,Castle Brands ,['Oppenheimer'],9.0,9.3,9.0,0.0,0.3,0.0,1,2006,False
1010,GGL,2006-04-05,Goodman Global ,['JPMorgan/Merrill Lynch/Goldman Sachs'],18.0,20.7,20.05,0.11388889,2.7,2.05,2,2006,False
1011,ONAV,2006-04-06,Omega Navigation Enterprises ,['Jefferies/JPMorgan'],17.0,17.0,16.0,-0.05882353,0.0,-1.0,1,2006,True
1012,ZZ,2006-04-06,Sealy ,['Citigroup/Goldman Sachs/JP Morgan/Banc of America'],16.0,17.5,17.5,0.09375,1.5,1.5,2,2006,False
1013,AAACU,2006-04-11,Asia Automotive Acquisition,['Rodman & Renshaw'],8.0,8.7,9.4,0.175,0.7,1.4,1,2006,False
1014,JKA.U,2006-04-11,JK Acquisition ,['Ferris Baker Watts'],6.0,6.0,6.06,0.01,0.0,0.06,1,2006,False
1015,TRGT,2006-04-11,Targacept ,['Deutsche Bank/Pacific Growth Equities '],9.0,9.0,8.66,-0.037777778,0.0,-0.34,1,2006,True
1016,VNDA,2006-04-11,Vanda Pharmaceuticals ,['JPMorgan/Banc of America'],10.0,9.55,9.68,-0.032,-0.45,-0.32,1,2006,True
1017,HAQPU,2006-04-12,Healthcare Acquisition Partners,['FTN Midwest Securities'],6.0,6.1,6.1,0.016666668,0.1,0.1,1,2006,False
1018,GSPAU,2006-04-18,Global Services Partners Acquisitions ,['HCFP/Brenner Securities'],8.5,9.55,9.51,0.11882353,1.05,1.01,1,2006,False
1019,GSPBU,2006-04-18,Global Services Partners Acquisitions ,['HCFP/Brenner Securities'],10.1,10.8,10.6,0.04950495,0.7,0.5,1,2006,False
1020,TNVAU,2006-04-18,Terra Nova Acquisition,['EarlyBird Capital'],6.0,6.09,6.22,0.036666665,0.09,0.22,1,2006,False
1021,OMRI,2006-04-20,Omrix Biophamaceuticals ,['UBS Investment Bank'],10.0,9.91,10.03,0.003,-0.09,0.03,1,2006,False
1022,CPX,2006-04-20,Complete Production Services ,['Credit Suisse /UBS Investment Bank'],24.0,27.45,26.9,0.12083333,3.45,2.9,3,2006,False
1023,SHA.U,2006-04-25,Shanghai Century Acquisition ,['I-Bankers/WR Hambrecht+Co'],8.0,8.65,8.65,0.08125,0.65,0.65,1,2006,False
1024,CREL,2006-04-25,Corel ,['Morgan Stanley'],16.0,15.36,15.85,-0.009375,-0.64,-0.15,1,2006,True
1025,HAC.U,2006-04-26,Harbor Acquisition ,['Ferris Baker Watts/Brean Murray'],6.0,8.65,6.23,0.038333334,2.65,0.23,1,2006,False
1026,CPII,2006-04-27,CPI International ,['UBS Investment Bank/Bear Stearns'],18.0,19.1,18.0,0.0,1.1,0.0,2,2006,False
1027,RAMR,2006-04-27,RAM Holdings ,['Banc of America/Merrill Lynch'],13.0,12.99,13.2,0.015384615,-0.01,0.2,1,2006,False
1028,DK,2006-05-03,Delek US Holdings ,['Lehman Brothers/Citigroup'],16.0,16.11,16.25,0.015625,0.11,0.25,2,2006,False
1029,DCP,2006-05-03,DynCorp International ,['Credit Suisse/Goldman Sachs'],15.0,15.0,14.94,-0.004,0.0,-0.06,2,2006,True
1030,NSTR,2006-05-04,Northstar Neuroscience,['Citigroup/Cowen'],15.0,16.08,16.6,0.10666667,1.08,1.6,1,2006,False
1031,AHGP,2006-05-09,"Alliance Holdings GP, L.P. ",['Lehman Brothers/Citigroup'],25.0,25.9,25.0,0.0,0.9,0.0,2,2006,False
1032,NOVC,2006-05-09,Novacea ,['Bear Stearns/Cowen'],6.5,6.5,6.5,0.0,0.0,0.0,1,2006,False
1033,CODI,2006-05-10,Compass Group Diversified Holdings,['Ferris Baker Watts'],15.0,14.55,15.03,0.002,-0.45,0.03,1,2006,False
1034,ASAQU,2006-05-11,Ascend Acquisiton ,['EarlyBirdCapital'],6.0,6.1,6.21,0.035,0.1,0.21,1,2006,False
1035,BMTI,2006-05-11,BioMimetic Therapeutics ,['Deutsche Bank/Pacific Growth Equities'],8.0,7.95,8.25,0.03125,-0.05,0.25,1,2006,False
1036,BWTR,2006-05-11,Basin Water ,['Janney Montgomery Scott'],12.0,15.7,16.99,0.41583332,3.7,4.99,3,2006,False
1037,REST,2006-05-16,Restore Medical ,['Deutsche Bank'],8.0,8.01,8.19,0.02375,0.01,0.19,1,2006,False
1038,PNSN,2006-05-16,Penson Worldwide ,['JPMorgan/Credit Suisse First Boston'],17.0,19.13,19.5,0.14705883,2.13,2.5,2,2006,False
1039,BKC,2006-05-17,Burger King Holdings ,['JPMorgan'],17.0,18.0,17.5,0.029411765,1.0,0.5,2,2006,False
1040,DR,2006-05-18,Darwin Professional Underwriters ,['Merrill Lynch/Credit Suisse'],16.0,17.1,18.73,0.170625,1.1,2.73,2,2006,False
1041,VG,2006-05-23,Vonage Holdings ,['Citigroup/Deutsche Bank/UBS Investment Bank'],17.0,17.0,14.85,-0.1264706,0.0,-2.15,2,2006,True
1042,MA,2006-05-24,MasterCard ,['Goldman Sachs/Citigroup/HSBC/JPMorgan'],39.0,40.3,46.0,0.17948718,1.3,7.0,1,2006,False
1043,MWA,2006-05-25,Mueller Water Products ,['Banc of America/Morgan Stanley/Lehman Brothers'],16.0,16.5,16.75,0.046875,0.5,0.75,3,2006,False
1044,CTCM,2006-05-31,CTC Media ,['Deutsche Bank'],14.0,14.75,17.0,0.21428572,0.75,3.0,2,2006,False
1045,HDP-U,2006-06-01,HD Partners Acquisition ,['Morgan Joseph'],8.0,8.05,8.01,0.00125,0.05,0.01,1,2006,False
1046,ATEC,2006-06-01,Alphatec Holdings ,['Deutsche Bank/First Albany'],9.0,9.0,8.98,-0.0022222223,0.0,-0.02,1,2006,True
1047,CLUB,2006-06-01,Town Sports International Holdings ,['Credit Suisse/Deutsche Bank'],13.0,13.0,13.25,0.01923077,0.0,0.25,1,2006,False
1048,LUNA,2006-06-02,Luna Innovations ,['ThinkEquity Partners'],6.0,6.0,6.0,0.0,0.0,0.0,1,2006,False
1049,BTC.U,2006-06-05,Community Bankers Acquisition ,['I-Bankers/Maxim Group'],8.0,7.9,7.85,-0.01875,-0.1,-0.15,1,2006,True
1050,LOOP,2006-06-06,LoopNet ,['Credit Suisse'],12.0,14.75,15.0,0.25,2.75,3.0,3,2006,False
1051,VRGY,2006-06-12,Verigy Ltd. ,['Goldman Sachs/Credit Suisse'],15.0,15.05,14.25,-0.05,0.05,-0.75,1,2006,True
1052,VSE,2006-06-13,VeraSun Energy ,['Morgan Stanley/Lehman Brothers'],23.0,28.0,30.0,0.3043478,5.0,7.0,4,2006,False
1053,VOLC,2006-06-14,Volcano ,['JPMorgan/Piper Jaffray'],8.0,8.0,9.18,0.1475,0.0,1.18,1,2006,False
1054,GOLF,2006-06-14,Golfsmith International Holdings ,['Merrill Lynch/JPMorgan'],11.5,11.61,11.1,-0.034782607,0.11,-0.4,1,2006,True
1055,SNCR,2006-06-14,Synchronoss Technologies ,['Goldman Sachs/Deutsche Bank'],8.0,9.0,8.85,0.10625,1.0,0.85,1,2006,False
1056,HWCC,2006-06-14,Houston Wire & Cable ,['William Blair/Robert W. Baird'],13.0,16.0,15.21,0.17,3.0,2.21,2,2006,False
1057,TWLL,2006-06-20,Techwell ,['Lehman Brothers/Cowen'],9.0,9.0,8.75,-0.027777778,0.0,-0.25,1,2006,True
1058,HOMB,2006-06-22,Home BancShares,['Stephens'],18.0,21.18,20.0,0.11111111,3.18,2.0,2,2006,False
1059,OMTR,2006-06-27,Omniture ,['Morgan Stanley/Creidt Suisse'],6.5,6.5,6.53,0.0046153846,0.0,0.03,1,2006,False
1060,PGTI,2006-06-27,PGT ,['Deutsche Bank/JPMorgan'],14.0,14.5,15.5,0.10714286,0.5,1.5,2,2006,False
1061,RDYN,2006-06-27,Replidyne ,['Merril Lynch/Morgan Stanley'],10.0,10.0,10.25,0.025,0.0,0.25,1,2006,False
1062,JCG,2006-06-27,J. Crew Group ,['Goldman Sachs/Bear Stearns'],20.0,25.05,25.55,0.2775,5.05,5.55,3,2006,False
1063,AVR,2006-06-28,Aventine Renewable Energy Holdings ,['Banc of America/Friedman Billings Ramsey/Goldman Sachs'],43.0,41.75,38.37,-0.10767442,-1.25,-4.63,3,2006,True
1064,GMKT,2006-06-29,Gmarket ,"[""Goldman Sachs In't/Cowen""]",15.25,19.1,15.1,-0.009836066,3.85,-0.15,2,2006,True
1065,AWH,2006-07-11,Allied World Assurance Holdings ,['Goldman Sachs'],34.0,34.75,34.25,0.007352941,0.75,0.25,2,2006,False
1066,COWN,2006-07-12,Cowen Group ,['Cowen/Credit Suisse/Merrill Lynch'],16.0,16.0,15.88,-0.0075,0.0,-0.12,1,2006,True
1067,VEH,2006-07-13,"Valero GP Holdings, LLC ",['Lehman Brothers'],22.0,22.0,22.0,0.0,0.0,0.0,2,2006,False
1068,EII-U,2006-07-18,Energy Infrastructure Acquisition,['Maxim Group'],10.0,10.0,9.8,-0.02,0.0,-0.2,1,2006,True
1069,MQC-U,2006-07-19,Millenium India Acquisition ,['Ladenburg Thalmann'],8.0,7.5,7.71,-0.03625,-0.5,-0.29,1,2006,True
1070,AHD,2006-07-20,"Atlas Pipeline Holdings, L.P. ",['Lehman Brothers'],23.0,23.0,23.0,0.0,0.0,0.0,1,2006,False
1071,WNS,2006-07-25,WNS (Holdings) Limited ,['Morgan Stanley/Deutsche Bank/Merrill Lynch'],20.0,21.1,24.5,0.225,1.1,4.5,3,2006,False
1072,GTLS,2006-07-25,Chart Industries ,['Morgan Stanley/Lehman Brothers/UBS Investment Bank'],15.0,15.0,15.2,0.013333334,0.0,0.2,1,2006,False
1073,CRZ,2006-07-27,Crystal River Capital ,['Deutsche Bank/Wachovia Securities'],23.0,22.65,22.46,-0.02347826,-0.35,-0.54,1,2006,True
1074,GMET,2006-07-27,GeoMet ,['Banc of America Securities'],10.0,10.75,10.97,0.097,0.75,0.97,1,2006,False
1075,SCA,2006-08-01,Security Capital Assurance Ltd. ,['Goldman Sachs/JPMorgan/Merrill Lynch'],20.5,20.9,20.5,0.0,0.4,0.0,1,2006,False
1076,OSIR,2006-08-03,Osiris Therapeutics,['Jefferies'],11.0,11.0,11.0,0.0,0.0,0.0,2,2006,False
1077,BGH,2006-08-03,Buckeye GP Holdings L.P. ,['Goldman Sachs/Merrill Lynch/Citigroup/UBS Investment Bank'],17.0,16.75,16.23,-0.045294117,-0.25,-0.77,1,2006,True
1078,AYR,2006-08-07,Aircastle ,['JPMorgan/Bear Stearns/Citibank'],23.0,27.45,26.66,0.15913044,4.45,3.66,2,2006,False
1079,QI,2006-08-08,Qimonda AG ,['Credit Suisse/JPMorgan'],13.0,13.5,13.54,0.041538462,0.5,0.54,1,2006,False
1080,EVR,2006-08-10,Evercore Partners ,['Lehman Brothers'],21.0,25.0,24.85,0.18333334,4.0,3.85,3,2006,False
1081,INWK,2006-08-15,InnerWorkings ,['Morgan Stanley'],9.0,10.25,10.45,0.16111112,1.25,1.45,1,2006,False
1082,MAQ-U,2006-08-24,Marathon Acquisition ,['Citigroup'],8.0,8.0,8.0,0.0,0.0,0.0,1,2006,False
1083,ESA-U,2006-08-30,Energy Services Acquisition ,['Ferris Baker Watts'],6.0,5.6,5.77,-0.038333334,-0.4,-0.23,1,2006,True
1084,EDU,2006-09-06,New Oriental Education & Technology Group ,['Credit Suisse/Goldman Sachs (Asia)'],15.0,22.0,20.88,0.392,7.0,5.88,2,2006,False
1085,HPGP,2006-09-19,"Hiland Holdings GP, LP",['Lehman Brothers/AG Edwards'],18.5,19.0,19.25,0.04054054,0.5,0.75,1,2006,False
1086,WCRX,2006-09-20,Warner Chilcott Holdings ,['Goldman Sachs'],15.0,14.75,14.95,-0.0033333334,-0.25,-0.05,1,2006,True
1087,HDIX,2006-09-20,Home Diagnostics ,['JPMorgan'],12.0,12.0,12.61,0.050833333,0.0,0.61,1,2006,False
1088,RVBD,2006-09-20,Riverbed Technology ,['Goldman Sachs'],9.75,14.6,15.3,0.5692308,4.85,5.55,3,2006,False
1089,PBIB,2006-09-21,Porter Bancorp ,"[""Sandler O'Neill/Keefe Bruyette & Woods""]",24.0,24.25,23.0,-0.041666668,0.25,-1.0,3,2006,True
1090,CVLT,2006-09-21,CommVault Systems ,['Credit Suisse/Goldman Sachs'],14.5,16.0,17.0,0.1724138,1.5,2.5,2,2006,False
1091,DIVX,2006-09-21,DivX ,['JPMorgan'],16.0,19.5,18.7,0.16875,3.5,2.7,4,2006,False
1092,MR,2006-09-25,Mindray Medical International ,['Goldman Sachs (Asia)/UBS Investment Bank'],13.5,16.0,17.72,0.3125926,2.5,4.22,3,2006,False
1093,EVEP,2006-09-26,EV Energy Partners L.P. ,['AG Edwards/Raymond James'],20.0,20.1,19.79,-0.0105,0.1,-0.21,1,2006,True
1094,CBF,2006-09-27,CBRE Realty Finance ,['Credit Suisse/Deutsche Bank/Citibank/Wachovia'],14.5,14.5,15.0,0.03448276,0.0,0.5,1,2006,False
1095,ICFI,2006-09-27,ICF International ,['UBS Investment Bank/Stifel Nicolaus'],12.0,12.0,12.25,0.020833334,0.0,0.25,1,2006,False
1096,SFLY,2006-09-28,Shutterfly ,['JPMorgan'],15.0,15.5,15.55,0.036666665,0.5,0.55,2,2006,False
1097,BARE,2006-09-28,Bare Escentuals ,['Goldman Sachs/CIBC World Markets'],22.0,28.0,27.15,0.23409091,6.0,5.15,3,2006,False
1098,OFSI,2006-09-28,Omni Financial Services ,"[""Sandler O'Neill/Keeye Bruyette & Woods""]",9.5,10.0,10.49,0.104210526,0.5,0.99,1,2006,False
1099,RPSDU,2006-10-03,Rhapsody Acquisition ,['EarlyBirdCapital '],8.0,8.03,8.13,0.01625,0.03,0.13,1,2006,False
1100,BBEP,2006-10-03,BreitBurn Energy Partners L.P. ,['RBC Capital Markets/Citigroup'],18.5,18.2,18.21,-0.015675675,-0.3,-0.29,1,2006,True
1101,DAC,2006-10-05,Danaos ,['Merrill Lynch/Citigroup'],21.0,21.0,20.85,-0.007142857,0.0,-0.15,2,2006,True
1102,FSMOU,2006-10-11,Fortissimo Acquisition ,['EarlyBirdCapital'],6.0,6.03,5.84,-0.026666667,0.03,-0.16,1,2006,True
1103,APKT,2006-10-12,Acme Packet ,['Goldman Sachs/Credit Suisse'],9.5,14.0,15.91,0.67473686,4.5,6.41,3,2006,False
1104,SAI,2006-10-12,SAIC ,['Morgan Stanley/Bear Stearns'],15.0,17.0,18.18,0.212,2.0,3.18,3,2006,False
1105,ULTR,2006-10-12,Ultrapetrol (Bahamas) Limited ,['UBS Investment Bank/Bear Stearns'],11.0,11.0,10.54,-0.041818183,0.0,-0.46,1,2006,True
1106,EHTH,2006-10-12,eHealth ,['Morgan Stanley/Merrill Lynch'],14.0,25.0,22.9,0.6357143,11.0,8.9,3,2006,False
1107,UCLP,2006-10-16,"Universal Compression Partnership, L.P. ",['Merrill Lynch/Lehman Brothers'],21.0,22.5,22.53,0.07285714,1.5,1.53,1,2006,False
1108,SXE,2006-10-17,Stanley ,['Citigroup/Wachovia'],13.0,16.5,15.5,0.1923077,3.5,2.5,3,2006,False
1109,TRBN,2006-10-17,Trubion Pharmaceuticals ,['Morgan Stanley'],13.0,13.0,13.09,0.0069230767,0.0,0.09,1,2006,False
1110,FMR,2006-10-17,First Mercury Financial ,['JPMorgan/Keefe Bruyette Woods'],17.0,19.0,19.5,0.14705883,2.0,2.5,2,2006,False
1111,GHN-U,2006-10-18,Granahan McCourt Acquisition ,['Deutsche Bank'],8.0,8.0,8.0,0.0,0.0,0.0,1,2006,False
1112,II,2006-10-18,Ivivi Technologies ,['Maxim Group'],6.0,6.0,6.07,0.011666667,0.0,0.07,1,2006,False
1113,SUSS,2006-10-18,Susser Holdings ,['Merrill Lynch'],16.5,17.1,18.0,0.09090909,0.6,1.5,3,2006,False
1114,LMAT,2006-10-18,LeMaitre Vascular ,['Goldman Sachs'],7.0,6.5,6.2,-0.114285715,-0.5,-0.8,1,2006,True
1115,EXLS,2006-10-19,ExlService Holdings ,['Citigroup/Goldman Sachs'],13.5,15.95,18.84,0.39555556,2.45,5.34,3,2006,False
1116,DEI,2006-10-23,Douglas Emmett ,['Lehman Brothers/Merrill Lynch/Citigroup'],21.0,23.75,23.65,0.12619048,2.75,2.65,3,2006,False
1117,EROC,2006-10-24,Eagle Rock Energy L.P. ,['UBS Investment Bank/Lehman Brothers/Goldman Sachs'],19.0,18.0,18.0,-0.05263158,-1.0,-1.0,2,2006,True
1118,CADX,2006-10-24,Cadence Pharmaceuticals ,['Merrill Lynch'],9.0,9.0,9.4,0.044444446,0.0,0.4,1,2006,False
1119,GHS,2006-10-24,GateHouse Media ,['Goldman Sachs/Wachovia'],18.0,21.6,21.17,0.17611112,3.6,3.17,2,2006,False
1120,ACHN,2006-10-25,Achillion Pharmaceuticals ,['Cowen/CIBC World Markets'],11.5,11.6,12.39,0.077391304,0.1,0.89,1,2006,False
1121,HMIN,2006-10-25,Home Inns & Hotel Management ,['Credit Suisse/Merrill Lynch'],13.8,22.0,22.5,0.6304348,8.2,8.7,3,2006,False
1122,OPTM,2006-10-26,Optium ,['Morgan Stanley/Credit Suisse'],17.5,21.25,19.6,0.12,3.75,2.1,2,2006,False
1123,RRST,2006-10-31,RRSat Global Communications Netwrok ,['CIBC World Markets/Thomas Weisel Partners'],12.5,14.02,15.03,0.2024,1.52,2.53,1,2006,False
1124,SONA,2006-10-31,Southern National Bancorp of Virginia ,['FIG Partners'],14.0,15.5,16.35,0.16785714,1.5,2.35,2,2006,False
1125,GSAT,2006-11-01,Globalstar ,['Wachovia/JPMorgan'],17.0,17.01,17.52,0.030588236,0.01,0.52,2,2006,False
1126,IPHS,2006-11-02,Innophos Holdings ,['Credit Suisse/Bear Stearns'],12.0,12.0,12.07,0.0058333334,0.0,0.07,1,2006,False
1127,ORBC,2006-11-02,ORBCOMM,['UBS Investment Bank/Morgan Stanley'],11.0,11.0,7.75,-0.29545453,0.0,-3.25,1,2006,True
1128,CPRX,2006-11-07,Catalyst Pharmaceutical Partners ,['First Albany'],6.0,6.0,6.1,0.016666668,0.0,0.1,1,2006,False
1129,CSIQ,2006-11-08,Canadian Solar ,['Deutsche Bank/Lehman Brothers'],15.0,15.52,15.63,0.042,0.52,0.63,3,2006,False
1130,OB,2006-11-08,OneBeacon Insurance Group ,['Lehman Brothers'],25.0,26.0,26.01,0.0404,1.0,1.01,3,2006,False
1131,KBW,2006-11-08,KBW ,['Keefe Bruyette & Woods/Merrill Lynch'],21.0,26.0,26.83,0.27761903,5.0,5.83,3,2006,False
1132,FACE,2006-11-08,Physicians Formula Holdings ,['Deutsche Bank/Citigroup'],17.0,20.0,19.72,0.16,3.0,2.72,2,2006,False
1133,ACA,2006-11-09,ACA Capital Holdings ,['Credit Suisse/JPMorgan/Bear Stearns'],13.0,13.0,12.85,-0.011538462,0.0,-0.15,1,2006,True
1134,THRM,2006-11-09,Thermage ,['Merrill Lynch'],7.0,7.0,6.75,-0.035714287,0.0,-0.25,1,2006,True
1135,CPLA,2006-11-09,Capella Education ,['Credit Suisse '],20.0,25.0,25.11,0.2555,5.0,5.11,3,2006,False
1136,MBLX,2006-11-09,Metabolix ,['Piper Jaffray'],14.0,14.25,15.52,0.108571425,0.25,1.52,1,2006,False
1137,CEP,2006-11-14,Constellation Energy Partners LLC ,['Citigroup/Lehman Brothers'],21.0,21.75,21.95,0.045238096,0.75,0.95,2,2006,False
1138,EBS,2006-11-14,Emergent BioSolutions ,['JPMorgan'],12.5,12.5,11.7,-0.064,0.0,-0.8,1,2006,True
1139,HNSN,2006-11-15,Hansen Medical ,['Morgan Stanley/JPMorgan'],12.0,12.0,12.2,0.016666668,0.0,0.2,2,2006,False
1140,ALLT,2006-11-15,Allot Communications ,['Lehman Brothers/Deutsche Bank'],12.0,14.5,13.81,0.15083334,2.5,1.81,3,2006,False
1141,HTZ,2006-11-15,Hertz Global Holdings ,['Goldman Sachs/Lehman Brothers/Merrill Lynch'],15.0,15.0,15.72,0.048,0.0,0.72,1,2006,False
