,Model Name,Accuracy,bootstrap,ccp_alpha,class_weight,criterion,max_depth,max_features,max_leaf_nodes,max_samples,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,oob_score,random_state,verbose,warm_start
719,random_forest_674,0.8294117647058824,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,650,,False,,0,False
720,random_forest_112,0.9137254901960784,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,150,,False,,0,False
721,random_forest_106,0.8392156862745098,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,150,,False,,0,False
722,random_forest_660,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,650,,False,,0,False
723,random_forest_648,0.8627450980392157,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,600,,False,,0,False
724,random_forest_890,0.9058823529411765,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,800,,False,,0,False
725,random_forest_884,0.8156862745098039,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,800,,False,,0,False
726,random_forest_885,0.8313725490196079,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,800,,False,,0,False
727,random_forest_891,0.9137254901960784,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,800,,False,,0,False
728,random_forest_649,0.9058823529411765,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,600,,False,,0,False
729,random_forest_107,0.8705882352941177,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,150,,False,,0,False
730,random_forest_661,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,650,,False,,0,False
731,random_forest_675,0.8490196078431372,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,650,,False,,0,False
732,random_forest_113,0.9137254901960784,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,150,,False,,0,False
733,random_forest_846,0.7294117647058823,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,800,,False,,0,False
734,random_forest_852,0.8117647058823529,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,800,,False,,0,False
735,random_forest_339,0.7431372549019608,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,350,,False,,0,False
736,random_forest_463,0.8,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,450,,False,,0,False
737,random_forest_305,0.707843137254902,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,350,,False,,0,False
738,random_forest_311,0.7941176470588235,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,350,,False,,0,False
739,random_forest_477,0.9156862745098039,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,450,,False,,0,False
740,random_forest_488,0.7529411764705882,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,500,,False,,0,False
741,random_forest_29,0.9176470588235294,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,100,,False,,0,False
742,random_forest_1074,0.9176470588235294,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,950,,False,,0,False
743,random_forest_1060,0.7745098039215687,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,950,,False,,0,False
744,random_forest_259,0.9058823529411765,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,300,,False,,0,False
745,random_forest_517,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,500,,False,,0,False
746,random_forest_1048,0.9176470588235294,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,950,,False,,0,False
747,random_forest_271,0.7058823529411765,False,0.0,,entropy,1,auto,,,0.0,1,2,0.0,300,,False,,0,False
748,random_forest_15,0.8392156862745098,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,100,,False,,0,False
749,random_forest_265,0.9176470588235294,False,0.0,,gini,13,auto,,,0.0,1,2,0.0,300,,False,,0,False
750,random_forest_503,0.9235294117647059,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,500,,False,,0,False
751,random_forest_729,0.7607843137254902,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,700,,False,,0,False
752,random_forest_715,0.9156862745098039,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,650,,False,,0,False
753,random_forest_701,0.7725490196078432,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,650,,False,,0,False
754,random_forest_932,0.7058823529411765,True,0.0,,entropy,2,auto,,,0.0,1,2,0.0,850,,False,,0,False
755,random_forest_926,0.9196078431372549,True,0.0,,gini,14,auto,,,0.0,1,2,0.0,850,,False,,0,False
756,random_forest_918,0.8803921568627451,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,850,,False,,0,False
757,random_forest_930,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,850,,False,,0,False
758,random_forest_924,0.9196078431372549,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,850,,False,,0,False
759,random_forest_717,0.9176470588235294,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,650,,False,,0,False
760,random_forest_703,0.807843137254902,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,650,,False,,0,False
761,random_forest_298,0.9137254901960784,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,300,,False,,0,False
762,random_forest_17,0.8745098039215686,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,100,,False,,0,False
763,random_forest_273,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,300,,False,,0,False
764,random_forest_515,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,500,,False,,0,False
765,random_forest_501,0.9156862745098039,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,500,,False,,0,False
766,random_forest_267,0.9196078431372549,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,300,,False,,0,False
767,random_forest_1076,0.9176470588235294,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,950,,False,,0,False
768,random_forest_529,0.9058823529411765,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,500,,False,,0,False
769,random_forest_1062,0.792156862745098,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,950,,False,,0,False
770,random_forest_307,0.7215686274509804,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,350,,False,,0,False
771,random_forest_461,0.7764705882352941,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,450,,False,,0,False
772,random_forest_475,0.9156862745098039,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,450,,False,,0,False
773,random_forest_313,0.8215686274509804,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,350,,False,,0,False
774,random_forest_449,0.9156862745098039,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,450,,False,,0,False
775,random_forest_878,0.7411764705882353,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,800,,False,,0,False
776,random_forest_844,0.7137254901960784,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,800,,False,,0,False
777,random_forest_850,0.7784313725490196,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,800,,False,,0,False
778,random_forest_688,0.9215686274509803,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,650,,False,,0,False
779,random_forest_663,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,650,,False,,0,False
780,random_forest_105,0.8235294117647058,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,150,,False,,0,False
781,random_forest_111,0.9156862745098039,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,150,,False,,0,False
782,random_forest_677,0.8784313725490196,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,650,,False,,0,False
783,random_forest_887,0.8725490196078431,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,800,,False,,0,False
784,random_forest_139,0.903921568627451,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,200,,False,,0,False
785,random_forest_893,0.9176470588235294,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,800,,False,,0,False
786,random_forest_892,0.9176470588235294,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,800,,False,,0,False
787,random_forest_886,0.8392156862745098,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,800,,False,,0,False
788,random_forest_138,0.8784313725490196,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,200,,False,,0,False
789,random_forest_110,0.8862745098039215,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,150,,False,,0,False
790,random_forest_676,0.8509803921568627,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,650,,False,,0,False
791,random_forest_662,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,650,,False,,0,False
792,random_forest_104,0.8137254901960784,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,150,,False,,0,False
793,random_forest_689,0.9176470588235294,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,650,,False,,0,False
794,random_forest_851,0.7941176470588235,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,800,,False,,0,False
795,random_forest_845,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,800,,False,,0,False
796,random_forest_879,0.7411764705882353,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,800,,False,,0,False
797,random_forest_448,0.9196078431372549,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,450,,False,,0,False
798,random_forest_474,0.9156862745098039,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,450,,False,,0,False
799,random_forest_312,0.8,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,350,,False,,0,False
800,random_forest_306,0.7313725490196078,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,350,,False,,0,False
801,random_forest_460,0.7686274509803922,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,450,,False,,0,False
802,random_forest_1063,0.803921568627451,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,950,,False,,0,False
803,random_forest_1077,0.9137254901960784,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,950,,False,,0,False
804,random_forest_528,0.8725490196078431,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,500,,False,,0,False
805,random_forest_500,0.9,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,500,,False,,0,False
806,random_forest_266,0.9215686274509803,True,0.0,,gini,14,auto,,,0.0,1,2,0.0,300,,False,,0,False
807,random_forest_272,0.7058823529411765,True,0.0,,entropy,2,auto,,,0.0,1,2,0.0,300,,False,,0,False
808,random_forest_16,0.8607843137254902,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,100,,False,,0,False
809,random_forest_514,0.7098039215686275,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,500,,False,,0,False
810,random_forest_299,0.9156862745098039,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,300,,False,,0,False
811,random_forest_702,0.792156862745098,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,650,,False,,0,False
812,random_forest_716,0.9196078431372549,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,650,,False,,0,False
813,random_forest_925,0.9137254901960784,False,0.0,,gini,13,auto,,,0.0,1,2,0.0,850,,False,,0,False
814,random_forest_931,0.7058823529411765,False,0.0,,entropy,1,auto,,,0.0,1,2,0.0,850,,False,,0,False
815,random_forest_919,0.907843137254902,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,850,,False,,0,False
816,random_forest_956,0.9196078431372549,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,850,,False,,0,False
817,random_forest_942,0.7843137254901961,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,850,,False,,0,False
818,random_forest_995,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,900,,False,,0,False
819,random_forest_981,0.9156862745098039,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,900,,False,,0,False
820,random_forest_759,0.7431372549019608,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,700,,False,,0,False
821,random_forest_771,0.9156862745098039,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,700,,False,,0,False
822,random_forest_765,0.8313725490196079,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,700,,False,,0,False
823,random_forest_598,0.9137254901960784,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,550,,False,,0,False
824,random_forest_1010,0.8980392156862745,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,900,,False,,0,False
825,random_forest_229,0.9058823529411765,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,250,,False,,0,False
826,random_forest_1004,0.8156862745098039,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,900,,False,,0,False
827,random_forest_59,0.9196078431372549,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,100,,False,,0,False
828,random_forest_215,0.7058823529411765,False,0.0,,entropy,3,auto,,,0.0,1,2,0.0,250,,False,,0,False
829,random_forest_71,0.7941176470588235,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,150,,False,,0,False
830,random_forest_573,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,550,,False,,0,False
831,random_forest_567,0.9156862745098039,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,550,,False,,0,False
832,random_forest_65,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,150,,False,,0,False
833,random_forest_1038,0.8803921568627451,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,950,,False,,0,False
834,random_forest_201,0.9137254901960784,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,250,,False,,0,False
835,random_forest_349,0.903921568627451,False,0.0,,entropy,10,auto,,,0.0,1,2,0.0,350,,False,,0,False
836,random_forest_361,0.7058823529411765,False,0.0,,gini,1,auto,,,0.0,1,2,0.0,400,,False,,0,False
837,random_forest_407,0.8686274509803922,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,400,,False,,0,False
838,random_forest_413,0.9156862745098039,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,400,,False,,0,False
839,random_forest_375,0.8529411764705882,False,0.0,,gini,8,auto,,,0.0,1,2,0.0,400,,False,,0,False
840,random_forest_822,0.7862745098039216,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,750,,False,,0,False
841,random_forest_188,0.7588235294117647,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,250,,False,,0,False
842,random_forest_836,0.9196078431372549,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,750,,False,,0,False
843,random_forest_639,0.7411764705882353,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,600,,False,,0,False
844,random_forest_605,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,600,,False,,0,False
845,random_forest_163,0.8117647058823529,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,200,,False,,0,False
846,random_forest_177,0.9156862745098039,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,200,,False,,0,False
847,random_forest_7,0.7235294117647059,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,100,,False,,0,False
848,random_forest_611,0.7941176470588235,False,0.0,,gini,6,auto,,,0.0,1,2,0.0,600,,False,,0,False
849,random_forest_176,0.9156862745098039,True,0.0,,entropy,14,auto,,,0.0,1,2,0.0,200,,False,,0,False
850,random_forest_610,0.7745098039215687,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,600,,False,,0,False
851,random_forest_6,0.7254901960784313,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,100,,False,,0,False
852,random_forest_604,0.7137254901960784,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,600,,False,,0,False
853,random_forest_162,0.7823529411764706,True,0.0,,entropy,7,auto,,,0.0,1,2,0.0,200,,False,,0,False
854,random_forest_638,0.7352941176470589,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,600,,False,,0,False
855,random_forest_189,0.7607843137254902,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,250,,False,,0,False
856,random_forest_837,0.9176470588235294,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,750,,False,,0,False
857,random_forest_823,0.807843137254902,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,750,,False,,0,False
858,random_forest_412,0.9117647058823529,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,400,,False,,0,False
859,random_forest_374,0.8274509803921568,True,0.0,,gini,8,auto,,,0.0,1,2,0.0,400,,False,,0,False
860,random_forest_360,0.7058823529411765,True,0.0,,gini,1,auto,,,0.0,1,2,0.0,400,,False,,0,False
861,random_forest_406,0.8431372549019608,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,400,,False,,0,False
862,random_forest_348,0.8725490196078431,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,350,,False,,0,False
863,random_forest_566,0.9196078431372549,True,0.0,,gini,14,auto,,,0.0,1,2,0.0,550,,False,,0,False
864,random_forest_200,0.8960784313725491,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,250,,False,,0,False
865,random_forest_1039,0.9098039215686274,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,950,,False,,0,False
866,random_forest_64,0.7156862745098039,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,150,,False,,0,False
867,random_forest_70,0.7725490196078432,True,0.0,,gini,6,auto,,,0.0,1,2,0.0,150,,False,,0,False
868,random_forest_214,0.7058823529411765,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,250,,False,,0,False
869,random_forest_572,0.7058823529411765,True,0.0,,entropy,2,auto,,,0.0,1,2,0.0,550,,False,,0,False
870,random_forest_58,0.9196078431372549,True,0.0,,entropy,15,auto,,,0.0,1,2,0.0,100,,False,,0,False
871,random_forest_1005,0.8333333333333334,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,900,,False,,0,False
872,random_forest_228,0.8607843137254902,True,0.0,,entropy,10,auto,,,0.0,1,2,0.0,250,,False,,0,False
873,random_forest_1011,0.9137254901960784,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,900,,False,,0,False
874,random_forest_599,0.9176470588235294,False,0.0,,entropy,15,auto,,,0.0,1,2,0.0,550,,False,,0,False
875,random_forest_764,0.8215686274509804,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,700,,False,,0,False
876,random_forest_770,0.903921568627451,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,700,,False,,0,False
877,random_forest_758,0.7392156862745098,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,700,,False,,0,False
878,random_forest_980,0.903921568627451,True,0.0,,gini,11,auto,,,0.0,1,2,0.0,900,,False,,0,False
879,random_forest_994,0.7058823529411765,True,0.0,,entropy,3,auto,,,0.0,1,2,0.0,900,,False,,0,False
880,random_forest_943,0.807843137254902,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,850,,False,,0,False
881,random_forest_957,0.9176470588235294,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,850,,False,,0,False
882,random_forest_799,0.907843137254902,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,750,,False,,0,False
883,random_forest_941,0.7764705882352941,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,850,,False,,0,False
884,random_forest_955,0.9176470588235294,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,850,,False,,0,False
885,random_forest_969,0.7607843137254902,False,0.0,,gini,5,auto,,,0.0,1,2,0.0,900,,False,,0,False
886,random_forest_982,0.9156862745098039,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,900,,False,,0,False
887,random_forest_996,0.7196078431372549,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,900,,False,,0,False
888,random_forest_766,0.8470588235294118,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,700,,False,,0,False
889,random_forest_772,0.9176470588235294,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,700,,False,,0,False
890,random_forest_99,0.7450980392156863,False,0.0,,entropy,5,auto,,,0.0,1,2,0.0,150,,False,,0,False
891,random_forest_1007,0.8705882352941177,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,900,,False,,0,False
892,random_forest_558,0.8764705882352941,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,550,,False,,0,False
893,random_forest_1013,0.9176470588235294,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,900,,False,,0,False
894,random_forest_66,0.7294117647058823,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,150,,False,,0,False
895,random_forest_202,0.9156862745098039,True,0.0,,gini,12,auto,,,0.0,1,2,0.0,250,,False,,0,False
896,random_forest_564,0.9156862745098039,True,0.0,,gini,13,auto,,,0.0,1,2,0.0,550,,False,,0,False
897,random_forest_570,0.7058823529411765,True,0.0,,entropy,1,auto,,,0.0,1,2,0.0,550,,False,,0,False
898,random_forest_216,0.7196078431372549,True,0.0,,entropy,4,auto,,,0.0,1,2,0.0,250,,False,,0,False
899,random_forest_72,0.8117647058823529,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,150,,False,,0,False
900,random_forest_389,0.9176470588235294,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,400,,False,,0,False
901,random_forest_438,0.8764705882352941,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,450,,False,,0,False
902,random_forest_376,0.8529411764705882,True,0.0,,gini,9,auto,,,0.0,1,2,0.0,400,,False,,0,False
903,random_forest_410,0.9,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,400,,False,,0,False
904,random_forest_404,0.8156862745098039,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,400,,False,,0,False
905,random_forest_362,0.7058823529411765,True,0.0,,gini,2,auto,,,0.0,1,2,0.0,400,,False,,0,False
906,random_forest_835,0.9137254901960784,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,750,,False,,0,False
907,random_forest_821,0.7725490196078432,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,750,,False,,0,False
908,random_forest_809,0.9137254901960784,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,750,,False,,0,False
909,random_forest_148,0.9156862745098039,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,200,,False,,0,False
910,random_forest_4,0.7137254901960784,True,0.0,,gini,3,auto,,,0.0,1,2,0.0,100,,False,,0,False
911,random_forest_612,0.8058823529411765,True,0.0,,gini,7,auto,,,0.0,1,2,0.0,600,,False,,0,False
912,random_forest_174,0.9137254901960784,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,200,,False,,0,False
913,random_forest_160,0.7627450980392156,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,200,,False,,0,False
914,random_forest_606,0.7294117647058823,True,0.0,,gini,4,auto,,,0.0,1,2,0.0,600,,False,,0,False
915,random_forest_161,0.7745098039215687,False,0.0,,entropy,6,auto,,,0.0,1,2,0.0,200,,False,,0,False
916,random_forest_607,0.7235294117647059,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,600,,False,,0,False
917,random_forest_613,0.8176470588235294,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,600,,False,,0,False
918,random_forest_5,0.7058823529411765,False,0.0,,gini,3,auto,,,0.0,1,2,0.0,100,,False,,0,False
919,random_forest_175,0.9176470588235294,False,0.0,,entropy,13,auto,,,0.0,1,2,0.0,200,,False,,0,False
920,random_forest_149,0.9117647058823529,False,0.0,,gini,15,auto,,,0.0,1,2,0.0,200,,False,,0,False
921,random_forest_808,0.9156862745098039,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,750,,False,,0,False
922,random_forest_820,0.7745098039215687,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,750,,False,,0,False
923,random_forest_834,0.9196078431372549,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,750,,False,,0,False
924,random_forest_405,0.8431372549019608,False,0.0,,entropy,8,auto,,,0.0,1,2,0.0,400,,False,,0,False
925,random_forest_363,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,400,,False,,0,False
926,random_forest_377,0.8803921568627451,False,0.0,,gini,9,auto,,,0.0,1,2,0.0,400,,False,,0,False
927,random_forest_411,0.9156862745098039,False,0.0,,entropy,11,auto,,,0.0,1,2,0.0,400,,False,,0,False
928,random_forest_439,0.9098039215686274,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,450,,False,,0,False
929,random_forest_388,0.9235294117647059,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,400,,False,,0,False
930,random_forest_571,0.7058823529411765,False,0.0,,entropy,1,auto,,,0.0,1,2,0.0,550,,False,,0,False
931,random_forest_73,0.8156862745098039,False,0.0,,gini,7,auto,,,0.0,1,2,0.0,150,,False,,0,False
932,random_forest_217,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,250,,False,,0,False
933,random_forest_203,0.9196078431372549,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,250,,False,,0,False
934,random_forest_67,0.7254901960784313,False,0.0,,gini,4,auto,,,0.0,1,2,0.0,150,,False,,0,False
935,random_forest_565,0.9215686274509803,False,0.0,,gini,13,auto,,,0.0,1,2,0.0,550,,False,,0,False
936,random_forest_1012,0.9176470588235294,True,0.0,,entropy,12,auto,,,0.0,1,2,0.0,900,,False,,0,False
937,random_forest_1006,0.8392156862745098,True,0.0,,entropy,9,auto,,,0.0,1,2,0.0,900,,False,,0,False
938,random_forest_559,0.9098039215686274,False,0.0,,gini,10,auto,,,0.0,1,2,0.0,550,,False,,0,False
939,random_forest_98,0.7490196078431373,True,0.0,,entropy,5,auto,,,0.0,1,2,0.0,150,,False,,0,False
940,random_forest_773,0.9196078431372549,False,0.0,,entropy,12,auto,,,0.0,1,2,0.0,700,,False,,0,False
941,random_forest_767,0.8686274509803922,False,0.0,,entropy,9,auto,,,0.0,1,2,0.0,700,,False,,0,False
942,random_forest_997,0.7156862745098039,False,0.0,,entropy,4,auto,,,0.0,1,2,0.0,900,,False,,0,False
943,random_forest_983,0.9176470588235294,False,0.0,,gini,12,auto,,,0.0,1,2,0.0,900,,False,,0,False
944,random_forest_968,0.7529411764705882,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,900,,False,,0,False
945,random_forest_954,0.9156862745098039,True,0.0,,entropy,13,auto,,,0.0,1,2,0.0,850,,False,,0,False
946,random_forest_940,0.7647058823529411,True,0.0,,entropy,6,auto,,,0.0,1,2,0.0,850,,False,,0,False
947,random_forest_798,0.8784313725490196,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,750,,False,,0,False
948,random_forest_978,0.8803921568627451,True,0.0,,gini,10,auto,,,0.0,1,2,0.0,900,,False,,0,False
949,random_forest_944,0.8215686274509804,True,0.0,,entropy,8,auto,,,0.0,1,2,0.0,850,,False,,0,False
950,random_forest_788,0.7490196078431373,True,0.0,,gini,5,auto,,,0.0,1,2,0.0,750,,False,,0,False
951,random_forest_950,0.8980392156862745,True,0.0,,entropy,11,auto,,,0.0,1,2,0.0,850,,False,,0,False
952,random_forest_763,0.8019607843137255,False,0.0,,entropy,7,auto,,,0.0,1,2,0.0,700,,False,,0,False
953,random_forest_777,0.9156862745098039,False,0.0,,entropy,14,auto,,,0.0,1,2,0.0,700,,False,,0,False
954,random_forest_987,0.9196078431372549,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,900,,False,,0,False
955,random_forest_993,0.7058823529411765,False,0.0,,entropy,2,auto,,,0.0,1,2,0.0,900,,False,,0,False
956,random_forest_88,0.9254901960784314,True,0.0,,gini,15,auto,,,0.0,1,2,0.0,150,,False,,0,False
957,random_forest_561,0.9196078431372549,False,0.0,,gini,11,auto,,,0.0,1,2,0.0,550,,False,,0,False
958,random_forest_63,0.7058823529411765,False,0.0,,gini,2,auto,,,0.0,1,2,0.0,150,,False,,0,False
959,random_forest_207,0.9117647058823529,False,0.0,,gini,14,auto,,,0.0,1,2,0.0,250,,False,,0,False
